genre_id,movie_id,year
8,9634,1991
16,5181,1988
5,1453,1993
1,6820,1991
17,184,1989
2,4558,1999
3,9138,1982
7,2179,2017
17,7581,2012
15,3336,1999
4,3195,1985
14,2866,2013
9,6166,2018
5,4420,1992
16,6395,2003
9,4707,1988
17,5093,1974
11,3337,1982
4,829,1975
7,5124,2002
15,9586,2013
2,6478,2009
3,9681,1998
10,5633,1972
15,5979,2005
1,892,1977
1,9991,1984
3,9631,1979
6,460,1975
4,9652,2020
14,9928,1998
9,9850,2016
9,2565,1972
10,4563,2010
8,2973,1974
1,1189,1988
18,8680,1988
8,7250,1989
10,4729,1977
4,2968,2006
3,7862,1982
18,5500,1973
4,2750,1989
12,6009,1990
5,3375,1997
2,9103,1975
4,7921,1984
16,551,2015
1,2608,1986
4,8731,2002
1,6190,2010
9,5965,2004
17,2315,1998
2,1160,1988
1,1125,1977
1,3061,2019
18,8348,1994
5,8211,2014
15,6192,2020
14,117,1975
10,9756,1980
18,1096,1991
6,5540,1993
12,5674,1976
2,4801,1997
18,9683,2000
10,6801,1995
8,5060,1994
3,4382,1978
11,7801,2000
1,5757,2018
15,7765,1971
12,7644,2000
17,3207,2016
18,7103,1983
11,214,2019
8,4768,1971
6,4721,2001
16,2886,1986
14,4068,1972
12,6799,2002
2,569,1970
18,6524,2005
5,2863,2020
6,984,1974
2,8118,1971
2,4255,1998
2,8970,1990
12,4955,1984
13,7456,1983
5,4279,1999
5,6184,1988
9,5449,2014
18,7183,1986
9,7087,1972
6,2002,2001
11,8718,1985
4,6841,1983
15,3857,1996
17,6713,2007
2,7700,1988
9,6707,1978
12,9320,2005
5,1763,2014
9,2572,1984
1,1110,2011
6,3227,2004
17,8205,2000
16,6922,2005
7,1351,2017
16,7172,1985
6,1089,1987
5,8121,2014
16,7002,1993
5,2176,1975
13,3423,1993
14,9706,2015
14,9801,1977
2,870,2004
10,1698,1971
9,6331,1996
14,329,1981
3,7462,2012
13,3065,2003
6,572,1983
11,2108,1984
14,8006,1995
9,8871,1975
3,7258,2013
10,5337,2005
14,5719,1983
8,1546,2004
4,4059,1980
7,3737,2019
6,2446,2009
4,5357,1998
9,8960,2007
16,9901,1989
3,4140,2009
6,2301,1971
11,8114,1982
12,2478,2018
4,8095,1977
7,9730,1986
8,2464,1979
14,3232,2005
4,3690,1989
9,6689,2007
6,7880,2013
8,231,2016
5,7710,1985
13,9810,1976
9,1242,1981
1,8032,1980
9,3371,1990
17,4679,1991
14,2562,2001
1,1554,1994
2,3608,1986
12,717,2000
3,312,1992
17,7292,1979
17,469,1979
3,446,1985
3,8387,2019
17,7765,1975
1,6561,1975
3,6935,2013
9,201,2002
2,8254,2016
10,4824,1989
5,1932,1974
14,5255,2011
8,9766,1979
2,3705,1987
6,2248,1995
3,2584,1989
15,9635,1984
13,2597,2007
18,1350,1990
2,3085,1976
15,4262,2018
18,4158,2010
11,8614,1999
3,3399,2000
11,15,1976
1,3131,1996
14,6804,1989
13,2671,1995
7,3888,2019
15,9871,2012
18,1738,2012
18,7659,2007
8,8522,1985
13,960,1992
17,9737,1982
9,8041,2001
3,1067,2000
18,6541,2015
18,2776,1993
3,3035,1993
10,3733,2017
15,5005,1992
9,3410,1979
9,1324,1986
8,7211,2014
8,5129,1973
9,9106,1987
13,7711,2004
3,6896,2004
15,5704,2012
14,7688,1976
8,4189,2002
6,3900,1993
4,3279,1996
11,182,2008
4,9874,1976
10,7058,2004
1,9290,2006
9,8008,1989
1,3160,2005
18,6329,1997
2,6474,1993
2,3385,1995
8,5260,1994
18,2915,1974
1,3201,1997
9,295,2005
11,845,1977
10,6824,1994
9,8559,2015
14,9767,1993
14,4678,2000
8,6975,2013
13,6112,1982
4,5118,2004
14,5281,2012
10,7879,2010
12,8460,1990
2,3600,1970
2,1680,1971
8,6456,1999
12,1989,1983
15,778,1990
17,8049,1983
2,5187,1999
14,3693,1981
13,4094,2017
5,3612,2006
11,5999,1973
8,7969,2006
18,7329,1986
3,1266,2006
4,4202,1996
12,9051,1977
18,1760,2007
13,262,1977
9,7067,1980
15,227,1977
15,2439,1981
2,2182,1989
13,6480,2002
1,2970,1993
2,76,1973
18,7464,2011
9,1958,2008
18,788,1998
4,6789,1983
4,774,1974
14,5676,2004
3,6749,2002
8,4784,1987
8,642,2002
6,6728,1982
9,2197,2010
6,2955,2006
18,2398,2003
6,7805,1987
14,4781,2009
8,5892,1998
8,6449,1992
12,132,1971
12,2800,2004
18,4295,1971
12,4170,2020
2,7749,2011
17,3249,1998
18,7253,1997
7,4964,2013
7,2794,2016
11,5960,1975
7,2899,1998
16,5397,2002
15,8004,2010
17,1583,2010
12,1853,2007
11,7421,2017
6,6727,1995
15,4267,1981
7,8157,1987
4,3355,1982
7,7849,2019
7,5480,1981
3,4150,2019
1,8881,1973
7,2477,2014
5,9917,1981
10,4580,2008
15,9254,2007
8,6113,1972
11,186,2003
14,3347,2016
15,420,1985
1,2615,1990
1,4008,2016
7,1974,1990
12,6473,1993
5,9158,2002
3,4577,2004
11,4181,2020
16,3770,2009
4,1741,1977
4,5170,2007
14,2089,1983
18,4742,2014
11,2992,2003
1,7205,1992
7,6975,2019
17,9536,1971
18,7572,2006
17,3777,1977
13,355,2005
14,2605,1976
12,6226,1999
8,9438,1974
10,3382,1990
14,160,1991
7,3677,1997
2,4291,2017
10,9931,1976
5,3667,1998
7,863,1978
1,669,2020
17,7750,2008
8,4114,1974
14,2072,1992
18,2792,1990
11,7249,1998
4,9894,1978
4,9102,1985
12,6975,1998
5,3224,2005
2,8303,1978
12,854,2003
6,1998,1991
10,5529,1998
6,9658,1985
2,2767,2000
15,3560,1990
13,1485,1995
3,5535,2011
15,1383,2012
11,4770,2011
13,1621,2006
2,7454,2016
2,9000,2019
18,8254,1977
14,3861,2016
1,8500,1999
5,8878,2010
5,9830,2009
14,2675,1992
1,5535,2007
16,7225,2008
10,4545,1977
11,1302,1985
3,2492,2012
3,1299,1999
11,5282,2010
8,3701,2005
17,4765,2015
10,3039,2004
6,1260,2013
1,2465,1992
15,3335,1987
2,3282,1996
6,9338,1998
1,2908,2011
9,7392,1978
15,7812,2002
7,8734,1972
2,8713,1982
11,927,1989
11,4624,1986
10,4727,2000
5,7946,2010
10,1494,1983
4,579,2008
3,2211,2002
11,3783,1999
16,2437,1979
6,6683,1999
3,7413,1979
15,4964,2018
4,4119,1973
8,2485,2011
3,2426,1986
4,72,1981
6,1581,1987
5,3083,2014
16,7693,1997
10,4636,2011
7,3458,1994
4,6184,1987
17,7413,1981
13,9055,2011
2,3262,2001
8,3754,1973
13,5618,1995
16,7068,2005
10,9822,1985
10,4879,2011
16,1550,2010
9,8764,2001
13,8147,1994
10,4617,1984
14,5629,2019
6,3333,2010
16,440,2005
14,6022,1998
18,571,2008
15,7794,1974
15,675,1997
6,2956,2017
6,3100,2013
3,1692,1980
6,48,1992
9,7086,1986
3,9969,2018
11,4459,2016
2,6895,1984
15,6485,2015
4,9711,1983
13,4175,2003
8,2913,2020
18,3043,1984
18,7795,1977
17,8121,2003
5,9969,1976
4,8177,1985
11,2065,1983
8,6321,1977
16,4886,2004
14,7993,1998
1,6943,1995
8,8950,1986
6,6329,2002
14,6887,2012
7,4673,1972
16,587,1996
3,6074,1975
12,5322,2008
5,7246,2005
18,296,2019
10,4071,1980
6,2149,2005
10,7395,2008
16,1785,1972
7,7956,2011
14,7912,2014
14,1263,1985
8,5566,2009
8,4010,2010
4,9796,2011
6,1577,1987
12,4984,2009
5,9510,1972
15,2941,2000
10,4434,1983
18,8951,1996
11,9199,1976
2,5556,2004
15,5944,1986
8,3212,1976
12,980,1977
8,6541,2015
11,6119,2016
11,1910,2012
8,8813,2004
17,5985,1993
18,631,1979
6,8921,2006
7,2320,1988
2,2687,2013
7,2253,2020
11,5897,1993
1,6583,1978
17,3735,1998
10,1262,1983
8,4238,1981
14,9026,1975
12,7916,2000
3,8506,1973
17,5650,2005
10,4661,2006
10,6734,1983
15,4733,1972
10,9303,1990
1,7583,2016
11,107,2009
17,1495,1978
13,3618,1976
5,217,1997
13,6650,1983
1,3372,2016
3,1668,1985
9,8915,1985
16,4762,1978
2,6976,2004
12,2030,1979
13,2380,1998
7,153,2005
16,7659,1987
14,4280,2009
3,6554,2012
2,8363,1983
13,7048,2020
5,375,1994
8,8699,2002
14,7734,1973
8,1716,2000
3,813,2009
6,3215,1973
14,5583,1973
12,1945,2016
18,9587,1989
12,2050,1977
17,7878,1984
12,7072,1990
14,1335,1988
18,979,1986
15,3506,1984
2,1141,2001
16,5741,2016
10,9578,1993
18,5187,2008
6,1024,2004
6,5711,1988
14,7464,1999
12,2813,1974
7,564,1979
3,9546,2003
7,7279,2015
12,3384,2001
1,131,1999
4,1463,1995
17,4483,2014
15,5164,2012
11,2935,2001
15,8406,2019
18,707,1981
10,8006,1995
13,4353,2007
13,6171,1973
8,7374,2000
17,5648,2018
16,5569,1979
1,9382,1982
8,5146,2008
2,9220,1972
1,9402,1971
10,4296,1995
14,5746,1996
7,7154,1981
16,9815,1981
7,5116,1977
15,4455,2009
4,6077,2015
10,2709,2013
3,9224,2007
1,6519,1982
1,9085,2001
18,9614,1976
1,9180,2017
18,2458,2014
3,2135,2006
9,255,2010
14,9052,1975
15,3877,1998
10,3106,1992
5,6297,1979
10,7012,1992
8,9339,1996
18,3790,1973
11,6054,1997
7,247,1992
11,6422,1990
4,8124,1985
3,7533,2011
18,9029,2016
13,3364,2007
2,3519,2016
9,3091,2004
15,9371,2007
4,8249,2009
18,31,1997
11,8623,1987
17,9061,1975
14,7532,2009
8,833,2019
17,5467,2010
11,3992,2016
11,4736,1992
6,1162,1988
14,2988,2020
4,5764,2020
1,6091,1999
9,2603,1999
14,1637,2012
3,3578,2014
3,5071,2018
6,8892,1974
10,6931,2013
17,5774,2000
9,6629,2018
10,8051,1998
17,8481,1995
2,2289,1981
11,3565,2016
18,2744,1996
7,8997,2020
3,7139,1981
18,9732,1992
12,59,1993
9,6542,1973
5,8410,2001
10,7103,1987
13,2000,1995
8,5793,1978
5,2599,2002
4,5797,1996
10,591,2007
8,7503,1997
6,2175,1975
3,6399,1992
8,7149,2014
5,8594,2006
4,7669,1997
13,7354,1990
17,833,1984
8,1295,1998
8,6183,1981
14,3115,1986
10,9636,2001
18,348,1997
3,5447,2016
4,6183,1988
1,2508,2007
16,4878,1984
2,2230,1970
15,5931,1984
13,3865,1997
17,3669,1992
5,2200,1992
9,116,2000
14,8429,2006
1,2884,1977
11,9930,2001
1,5446,1972
11,5761,2017
11,7910,1989
5,5731,2011
1,8261,2001
15,3709,2001
3,8197,2002
16,3945,2019
17,9128,1988
17,1225,2001
18,4437,1993
9,6580,2002
4,4090,2020
2,7102,2014
14,7070,1990
7,2707,1994
12,6050,1974
7,6605,1997
17,6955,1988
16,5939,2004
2,3968,2004
13,5956,1995
13,9879,2007
4,6282,2010
13,5989,1999
13,2923,1981
7,1274,2006
7,6999,1986
17,5805,1981
3,7165,1975
5,3153,1979
7,5830,1977
17,3840,1996
7,7763,1996
5,9430,1985
4,8750,1972
11,469,2015
16,5678,1995
6,3493,2000
9,5227,2014
6,6596,1972
6,8141,1985
16,3823,1994
17,1441,1999
12,3622,2009
17,7601,2006
9,4097,1984
2,9749,1993
8,1799,1983
10,507,1971
13,1014,1996
15,8393,1995
6,1729,2015
18,7808,2005
11,8398,2001
4,8325,2000
3,2316,1973
2,7291,1976
9,7127,2018
12,4342,1973
2,2206,1992
18,3641,1988
8,7997,2011
10,9791,2006
16,4259,2019
15,5579,2020
1,3682,2003
5,8087,2012
3,7221,2008
16,9608,2018
5,1531,1994
1,1906,2002
12,5316,2003
3,7200,1982
4,6697,2014
14,6516,2009
17,8094,1989
10,388,1988
10,2275,2000
2,9533,2019
18,6007,1998
18,1441,1976
1,8126,2010
6,5044,1982
4,3436,1998
4,3079,1985
9,5040,2019
1,3715,2019
7,9764,2007
18,4748,2018
15,6040,1991
6,1719,2008
16,5565,1975
6,7829,1984
4,245,1982
11,8305,1989
7,744,2015
2,1250,2006
14,7047,1978
7,3040,2000
8,1571,1979
2,381,1980
6,3449,1986
17,1786,2006
9,8032,1974
14,9266,1979
12,7029,1986
9,7957,2005
10,628,1978
12,4787,2015
12,2397,1982
2,2483,2018
17,4607,2007
9,8403,1999
15,5408,1978
15,2312,1983
12,7340,1972
3,6573,1977
5,8274,2001
15,9372,1982
6,5052,1979
10,6951,1999
7,6728,2000
12,389,2011
2,6302,1998
11,7990,1997
12,7061,2001
5,9009,2019
12,5924,2018
8,4100,1983
1,9699,1987
17,8020,1977
16,4087,1978
16,7956,1979
2,9641,2006
2,3688,1978
7,5927,1976
5,8749,1984
14,1235,2016
3,8241,2002
6,2844,2019
17,984,2009
5,1774,2002
10,9073,2008
10,5013,2007
2,2164,1989
12,2906,1980
9,4399,2012
1,2443,1986
3,5175,1990
5,6102,1983
8,6079,2005
6,9241,1988
8,9320,1986
9,8676,1972
16,9718,2009
6,8502,1991
11,4036,1978
6,6741,2017
1,9064,2003
1,3892,2002
7,4658,2015
11,6496,1975
3,5409,2011
5,4413,2018
11,8865,1975
6,10000,1981
10,6790,1990
1,2503,2016
7,9975,2010
10,700,2004
18,618,2017
14,6869,1996
14,7656,1999
11,459,1996
15,9703,2009
10,5729,1972
5,5749,1992
4,3876,1989
11,1602,2019
14,5200,1984
4,5683,1997
14,2481,1980
14,2217,2017
2,6218,1978
14,8856,2006
7,6461,1982
3,8918,2004
12,2526,2010
1,1016,2010
15,482,2010
11,7515,2002
16,2716,1972
6,550,1991
7,1819,2009
12,7987,1986
2,5723,2003
14,7667,2019
9,9515,2012
15,4912,2006
16,1935,2010
2,7220,1980
12,9698,2006
4,337,1980
17,769,1998
3,7329,1983
4,3516,2004
4,9714,2018
10,4201,1981
5,7156,2000
9,2321,1992
4,933,1973
7,7992,1984
13,4618,1978
16,6082,1986
15,4369,2012
9,8638,1980
14,2469,1975
1,3784,1990
17,5493,2013
15,7049,1981
11,8336,1973
11,2484,1988
4,4719,1998
17,2407,1974
14,5805,1978
11,153,1996
16,1355,1994
14,8924,2018
6,6829,2004
16,6858,2007
6,6730,1979
7,9794,2008
8,7749,2019
17,4315,1971
3,840,1991
15,8529,2004
11,4239,2013
4,1816,1998
13,1707,2004
7,6795,1971
4,2183,1979
18,6674,2015
9,9888,1999
3,5586,2005
5,9867,2019
11,772,1983
9,2750,1984
17,1789,1998
11,5297,1994
1,3795,1995
8,8936,1979
10,1762,2010
16,838,2002
12,4165,1993
7,2136,2004
10,8390,2018
5,4585,1980
8,337,1984
5,4652,2020
12,3585,1990
7,6045,1998
15,2098,1997
7,5008,1992
9,196,1993
10,9156,1999
12,6164,2018
11,2327,1995
10,773,1979
11,4537,1977
1,7899,1990
17,2048,2010
15,5220,2019
18,8806,1997
4,4074,1984
13,4739,1996
12,6006,2006
2,9373,1980
11,8840,1975
2,5086,2012
11,3617,1983
8,2133,2009
16,7144,1990
1,4415,1992
3,1819,2008
1,4004,1980
1,360,1982
6,2329,1999
4,7211,1991
18,5805,1986
1,2369,1984
7,3854,1988
8,9096,1985
16,664,1980
2,355,1980
5,7839,2012
9,8814,1977
3,8000,2010
5,3908,2008
9,4218,1974
1,5739,2020
14,7457,1974
13,3968,1985
9,7425,1971
2,365,2013
9,1656,1975
5,7169,1973
16,735,1977
15,1796,1976
14,1502,2016
16,5727,1994
8,6840,2010
1,6048,1983
2,846,1988
2,5045,2007
11,3479,1974
1,825,1989
11,7630,1984
15,4949,2009
16,1473,1995
13,468,1990
13,2081,1996
6,5215,1997
11,259,2004
18,5071,1980
18,1103,2003
12,4963,2011
18,9368,1978
11,3046,2005
9,3073,1999
6,8786,2019
6,5737,2018
5,6332,1971
9,8002,1981
4,5991,1994
13,4774,1979
3,2462,2017
8,4914,2003
1,1315,1992
16,4769,2016
2,8234,1991
15,4588,2009
15,3480,1991
9,3031,2015
4,5681,2001
18,7441,2010
13,7026,2008
3,3757,2019
17,4940,1996
13,2644,2006
9,120,2001
11,1782,1987
2,364,1983
15,6478,1995
11,1222,1990
9,3631,1985
9,7480,2005
7,7779,2016
7,8504,1995
10,3967,1989
9,3698,2001
15,6430,2010
15,3129,2011
6,6100,2003
1,558,2016
13,9433,1973
13,538,1984
10,6774,1998
8,6564,1994
16,7899,2000
3,8667,1999
14,8768,1998
13,7602,1981
1,6964,2013
18,7848,2002
6,191,1978
5,5955,1977
18,4548,1971
18,5996,1972
3,4198,1996
15,9720,1971
5,9033,1996
1,3293,1981
2,3821,1991
6,3204,2003
14,1749,1987
9,1719,1985
17,9808,1989
4,8098,2000
17,9290,2006
10,3498,2010
17,5532,1977
1,2858,2018
16,1926,1972
18,6847,1998
13,2883,2004
2,4053,2009
9,7291,1980
13,450,2013
15,243,2014
3,5168,2008
8,4161,1982
14,5761,1982
11,3889,1971
6,2408,1992
3,658,1973
6,7019,2018
7,6117,1999
16,2309,2014
2,5031,2015
18,2067,1976
13,3820,1992
11,535,2020
13,4350,2011
18,1644,1973
11,6808,2008
16,5689,1990
17,2978,2007
10,948,1984
2,7183,2011
3,1355,2007
12,3579,1988
6,635,1999
6,9830,2011
5,1862,1999
4,1885,1977
4,6049,1988
10,6567,2000
11,5118,1980
17,1651,1980
13,2907,1991
5,5451,1984
1,8793,2015
10,4213,2008
10,1851,2010
11,2924,2009
13,6829,1972
9,8011,2008
9,7035,1993
16,4547,2016
9,4338,1977
2,2430,2015
7,3751,1992
17,5431,2009
17,8154,2007
11,5546,1993
4,1338,1994
13,8159,1992
8,8548,1975
9,2955,1999
10,8077,2013
11,9400,1997
11,2538,1971
18,322,1999
6,2350,2020
9,2365,1974
7,8279,1993
1,9565,2014
15,3362,1992
18,6011,2002
14,9262,1979
1,2250,1997
10,4217,1993
8,8450,2006
12,1218,1990
4,7787,1972
18,3051,1970
15,5365,1974
5,9802,1990
7,3961,2008
12,4240,1999
8,8904,1988
2,2443,2017
3,405,2020
3,2837,1987
13,8914,2017
15,8358,1993
13,7137,1985
14,8109,2019
9,5014,2015
7,6027,1979
3,8566,2016
12,3523,2016
4,8889,1973
4,1928,2018
18,235,1974
1,8977,1980
16,7893,1970
12,6976,2006
15,5488,2010
9,49,2007
1,6412,1983
7,43,2000
17,4959,1981
18,8722,1995
1,9275,1997
16,4908,2017
12,6036,2006
10,7809,2011
16,5479,2020
6,184,2017
8,9723,2004
17,5578,2007
14,5383,1987
4,2746,1982
14,5367,2004
1,4463,2002
13,3036,2018
9,4,2010
13,2508,1973
7,3623,2017
5,2805,2019
15,12,2009
5,117,2012
10,3355,2006
18,5550,2005
16,7587,1977
9,5498,2010
16,2770,1995
8,9751,1984
11,9018,1976
17,4551,1975
9,7723,2019
16,2239,1988
11,6350,1972
8,1219,1979
5,5098,2014
13,1180,1980
7,8517,1991
10,8928,1976
17,2267,1971
6,7711,1991
18,8175,2005
11,2638,1973
6,2480,1982
2,3410,1971
10,2330,1984
17,2292,1971
11,5624,1991
3,2450,1971
15,6857,1989
7,9738,1996
16,676,1985
8,4429,2000
18,4263,1974
5,3889,2018
1,8874,1982
14,2278,1978
10,3344,1991
17,8248,1974
11,5582,2008
4,3440,2009
5,8248,1989
2,2610,1980
10,4582,2009
8,7741,2010
18,3848,1993
2,5702,2003
9,6929,2019
13,7042,2000
1,5020,2015
17,4060,2004
8,3255,2020
10,6453,1985
13,4587,1977
4,3834,2002
17,5226,1974
7,2569,1972
18,7016,1986
8,4275,1979
13,6923,1992
5,6680,1979
9,8142,1984
9,7503,1999
15,8841,1973
11,6108,1995
2,8909,1988
10,6791,2016
2,5846,1982
2,1794,2001
1,1992,2001
5,9248,1980
15,1404,1993
15,2469,1973
4,2370,1999
5,5016,1991
7,6221,1980
18,3098,1976
1,6890,1981
1,3848,1990
11,3527,2020
5,1265,1991
15,185,1974
3,9401,2016
7,1177,1975
15,6707,1978
18,9833,1974
8,8181,1974
7,7386,1982
8,4789,1979
18,8046,1975
3,6636,1984
11,3983,1993
4,4772,2015
17,337,2001
12,1251,1977
17,7817,2011
16,4098,1998
14,3401,1993
15,1967,2012
3,5293,1994
4,7503,2009
14,4892,2015
12,8037,1987
17,3811,1986
10,8788,1999
1,7428,2010
16,7437,2012
3,5226,1995
2,23,2008
5,2384,2005
12,4812,2009
2,7932,1983
4,4589,1976
4,2081,2007
10,1946,1988
5,6062,2011
17,642,2015
7,9928,1975
13,4782,1975
6,3549,2017
15,7398,1987
14,3301,1974
8,801,1987
12,1386,1976
4,1301,1971
6,4064,2007
4,7293,1997
10,5334,1993
18,3207,2003
2,4212,1975
4,160,1985
4,7494,2016
4,2689,1976
1,515,1998
18,9287,2008
17,4158,1993
15,4054,1997
18,2831,1997
5,379,1991
9,6327,1997
14,2990,1999
15,8197,1989
7,8451,1996
18,505,1995
11,5014,1999
18,7383,1990
16,9451,1978
6,4650,1991
1,6239,1995
16,4890,1973
17,9252,1971
10,724,1983
2,1122,1985
14,5694,1978
7,2118,1994
17,1325,1978
15,4480,2019
3,3841,2003
18,4198,1982
10,5064,1988
11,3134,1981
17,9974,1977
12,4079,2002
7,5940,2007
15,2527,1987
18,5884,2016
17,2656,1987
1,7678,1986
4,467,1992
3,1718,1984
8,6298,1976
4,3987,2002
10,1708,1990
12,5979,1972
7,2590,2019
16,5304,1997
17,7525,1991
12,8841,2002
10,3109,2006
7,7708,1981
13,7022,1992
5,9657,2018
2,6466,1971
11,4442,1992
5,9434,2016
12,6742,1995
7,9005,2016
16,5178,1972
6,9059,1993
3,4455,1992
18,7543,2017
1,9735,2017
17,2474,1973
3,1342,2013
17,6494,1977
11,2079,2017
4,852,2005
6,8984,1987
7,1078,1989
5,2647,1983
12,995,1979
10,634,1986
2,2947,2005
3,1770,1998
6,7326,2009
9,9753,1973
16,5299,1986
4,2780,2019
12,2450,2018
12,7827,2017
2,426,1973
17,8257,1979
9,4457,2013
18,1687,1978
4,7046,1997
12,9680,1980
1,7957,2016
14,5338,2009
15,7345,1971
16,6177,1982
2,6039,2015
2,746,2019
4,3879,1997
7,6625,1975
6,3426,2008
11,8325,2016
17,8444,1992
2,9041,2017
1,1659,2002
10,2600,2015
9,4080,2000
4,5431,2011
4,1065,2012
16,243,2017
12,779,1995
10,4754,1979
18,4209,1978
4,3204,2015
9,9542,1973
3,1363,1987
16,1885,1979
5,5640,2008
6,4870,2010
5,1310,2016
11,7845,1996
18,794,1989
5,7912,1989
2,8412,1970
9,8064,1998
11,1248,2010
8,9807,1971
13,9741,2000
18,8586,1976
17,4876,1973
9,7305,2017
18,8421,1975
3,511,1990
3,5669,2006
16,8842,2011
16,7044,2012
4,5332,1989
18,3830,1992
6,1679,1991
11,9807,1996
3,1491,1996
12,2768,2001
12,9422,2001
9,4254,1990
2,7711,2019
18,9023,2016
7,1543,1984
17,5803,2013
8,8828,1991
6,2288,1974
4,3090,2007
7,858,1998
2,4360,2018
15,8297,1991
7,1053,1991
7,7274,1971
13,226,2003
9,664,1992
2,9471,1982
6,6281,1976
6,1888,1979
9,409,1977
14,9378,2017
10,9143,2015
18,301,1990
16,8018,1977
11,2081,2012
10,341,2020
5,4305,1971
15,9519,2019
1,1043,2018
9,1617,1988
2,2157,2011
7,3635,1989
11,7003,2017
12,929,2004
10,8978,2015
6,7698,1982
13,4148,2000
6,424,1984
6,8513,1976
16,4452,1993
10,9083,2001
8,8494,1997
8,9118,1980
16,4322,2007
12,2782,2013
4,661,1979
1,6534,2003
1,304,1985
14,9134,2007
15,8150,2007
1,6837,2001
4,5594,1994
14,7442,2005
7,7564,1997
4,9969,1975
5,8482,1994
13,646,1995
18,7683,1988
9,3391,1974
2,3270,1978
10,7343,2012
17,9373,2015
8,6891,1993
17,1075,1976
18,6034,1986
8,3006,1992
13,9300,1993
6,8924,1978
14,3329,1992
10,2481,1990
4,3650,1980
2,8873,1981
17,4754,1975
14,7511,1992
1,3992,1997
7,1794,1977
7,8627,1981
16,2470,1988
9,274,1985
6,9544,2004
6,7557,2006
15,3944,2012
16,8254,1990
7,1511,1999
3,3622,1998
8,377,1984
7,2342,2015
4,2303,1974
13,1994,1989
13,7903,2002
5,8642,1990
12,9033,1977
10,3075,2014
7,3986,2013
12,2652,1977
11,3838,1995
15,5075,1976
2,1168,2013
17,9427,1985
3,4753,2001
17,9556,2008
12,2405,1982
10,4370,2011
15,200,2017
8,2993,1972
1,7839,1987
15,2154,2003
9,9479,1977
18,6966,2006
6,8155,1975
6,6644,2002
6,2277,2017
11,4753,2017
6,581,2008
9,8204,1994
4,7798,1998
1,7544,1976
1,9414,1988
13,7357,2016
5,1847,1983
9,4568,1975
8,9378,2019
11,812,1976
12,7479,1975
3,3226,2008
4,5487,2009
12,7163,1986
9,9331,2013
6,8777,2006
18,9366,1981
4,6960,1998
11,387,1972
2,2047,1988
12,4853,1993
4,4666,1979
6,3066,1988
13,4428,2016
10,6827,1994
2,682,1997
12,9829,1972
9,7134,1992
9,2887,1982
10,529,1979
18,617,1973
4,3295,2019
10,9387,1981
1,1251,2017
16,102,1999
12,4488,1981
3,6783,2014
6,9741,1976
3,2105,1984
17,4729,1997
5,9373,1996
1,1812,1971
3,7716,2000
8,2858,2006
7,5823,2000
9,2012,2018
17,1637,1991
5,9966,1991
1,6814,1996
6,1428,1993
4,3471,2020
18,8309,2005
14,2247,1973
4,434,2004
5,7435,2019
14,9335,2001
9,7753,1996
8,8011,1975
17,2306,1980
3,9172,1978
1,4921,1974
6,1146,1993
1,1637,2017
10,4332,1980
17,4511,2004
6,152,1991
6,8572,1990
7,4,1973
17,3004,2018
17,1584,1975
14,4412,1995
5,9658,2016
11,6933,1981
9,1861,1980
10,4900,1992
5,1656,1973
14,4102,1971
12,9629,2009
12,9288,2012
18,624,1976
16,6475,1998
16,4637,1995
16,344,2012
16,52,1997
14,2376,2015
15,8462,2020
4,4121,2001
10,9629,2007
9,9489,2011
2,7959,2015
16,8740,1989
2,5637,2002
15,2980,1990
16,8248,2018
16,8509,2006
8,4522,1972
18,1458,2013
1,187,1982
14,7670,2016
1,2569,2000
7,8544,2000
9,9614,1994
11,6549,2020
12,5571,2012
4,5977,2012
12,1380,2003
8,2838,1989
4,642,2008
6,9946,1988
6,8459,1977
5,6268,2015
11,3849,1971
9,540,1971
9,1066,2004
16,8727,1987
15,3486,1996
2,6200,1988
10,168,1979
9,1700,1982
8,4127,2020
12,7114,2014
17,1876,1974
7,6457,1977
8,6056,1985
17,2288,1984
15,9114,1974
11,4825,2011
6,624,2013
1,6455,2001
11,2607,1975
10,3882,2005
7,6931,1998
5,9231,1985
14,8479,1986
14,437,2016
7,7522,2019
8,6476,2005
13,1865,1990
7,5152,1975
17,8232,1982
15,497,1985
5,9168,1983
6,7236,1980
14,4007,1995
15,7538,2014
15,304,1985
18,3857,1999
9,1258,2019
13,9928,2009
14,1311,1974
17,6669,1998
17,9823,2020
4,8579,1992
7,7142,1985
4,5145,2005
6,9635,1974
7,1863,1973
18,3727,1975
4,9344,2017
12,7316,1980
7,3268,2000
11,1078,1996
13,6840,1994
15,3303,2016
8,4580,1993
15,1064,1995
13,8999,2016
5,6590,1999
9,4545,1985
5,2595,1973
13,2498,2009
13,2417,1989
16,1586,1974
9,1013,2019
8,5936,2004
5,9976,1973
7,8490,1983
10,1516,1992
13,9866,1992
7,8625,1977
11,8632,1981
17,14,1991
15,8545,2011
4,4887,2008
11,4519,2016
14,6936,1978
4,2685,1980
11,2112,1978
8,1545,1977
14,4254,1979
17,2150,1981
6,7005,1993
2,3165,1980
5,7164,1983
14,1711,1975
11,63,1985
17,69,2009
1,9806,2012
11,7795,2011
6,2007,2013
10,6336,2008
1,2301,2002
10,798,2014
2,78,1989
2,4872,1982
15,1514,2011
4,8604,2010
18,2868,1985
2,1701,1976
9,4471,1978
13,6048,1986
9,2322,2017
2,3642,2006
