movie_id,award_id,year
6537,15,2016
5788,18,2019
4083,5,1977
5736,16,2000
8915,20,2006
9219,11,2004
1092,9,1976
353,14,1974
6358,12,1995
7375,22,1985
7549,14,2004
9524,3,2002
5751,19,2014
1494,23,2017
5259,24,1993
4445,17,1974
9140,13,2006
5023,20,1991
5884,4,1984
894,20,1989
7625,18,2015
4931,18,2012
1983,1,1985
4479,6,2020
5932,7,1976
246,10,2017
9978,24,1987
2531,11,1978
8860,25,2008
2633,6,2020
9899,12,1974
7521,16,2020
5189,22,1999
1087,18,1984
6241,15,1992
9788,17,1991
9313,11,1977
4350,5,2016
8361,7,2009
7200,25,2015
6185,10,2008
1810,1,2017
1750,20,2013
5186,14,2018
674,25,1995
9160,9,2016
4119,7,2019
8141,23,1991
4556,12,1990
2248,9,1979
586,6,1977
3827,25,1979
8347,2,2020
1533,5,1998
3611,1,1988
5532,6,2010
2785,11,1987
7981,11,1987
7491,14,1980
416,25,2005
7214,1,2007
1647,19,1973
5564,10,1995
4047,10,1987
2141,4,1992
8043,10,1992
483,11,2019
6973,15,1999
5487,16,1981
705,21,1993
6922,3,1985
4986,12,1976
7153,15,2018
3254,3,1995
8753,4,1983
4340,13,2017
4930,19,2018
424,8,1989
9153,4,1993
1823,22,2015
2382,24,2013
1738,15,1996
5983,10,2012
9443,7,1989
9703,21,2010
2320,21,2018
3158,11,2017
4420,2,2006
1445,9,1984
1329,4,1974
9083,4,1988
5717,17,2014
645,19,1982
6952,5,1971
7153,12,2017
6158,17,2007
8982,13,1996
7154,16,2005
5903,24,1989
1377,13,1983
2226,3,1972
8150,3,2008
8280,14,1999
6086,1,2008
5368,7,1982
8494,8,1984
7438,13,1983
5334,4,1978
5832,12,2018
8662,10,2012
535,24,1974
5753,9,1986
9305,10,2011
4380,11,2012
9511,20,1990
4915,20,1975
2761,17,1973
2362,4,1989
4968,15,1989
9552,4,1978
8727,17,1997
8149,19,1990
4994,1,2018
4635,15,1982
3214,3,1979
1494,4,1996
481,11,2001
3525,18,2020
5458,12,2012
239,22,1987
3769,1,1996
875,7,1999
9775,23,1988
4298,3,1988
4401,22,2014
4049,9,2002
4270,22,1971
3295,25,2006
9085,24,2001
8819,16,2005
4159,13,2009
8832,21,2004
2821,11,1974
5840,11,2016
895,13,2017
8222,13,2016
8940,14,2003
2919,12,2009
8550,10,2017
8872,16,1973
5724,19,1973
8028,11,1972
1040,20,1990
585,8,1989
9773,17,1993
8062,23,1985
2298,23,1983
4295,12,1982
9321,14,1989
4907,12,2010
712,2,2017
8385,22,2015
4194,5,1985
306,9,2008
472,4,2017
9077,9,1975
3923,18,2006
4435,3,1997
2607,6,1994
3045,8,1993
3298,17,2009
7817,25,1979
6583,12,2005
4518,19,1976
7774,6,1995
2128,15,1996
1208,4,2003
3210,19,2013
8187,23,2004
3099,2,2000
3389,21,2014
9641,7,2005
5329,25,2010
7838,2,2005
9870,14,2016
3332,14,1974
3055,5,2001
1071,18,1995
5959,2,1997
6383,10,2001
8885,2,2009
668,24,1978
4578,4,1996
4146,6,2000
1442,4,1991
2701,25,2006
8378,4,2012
1405,18,1996
183,19,2003
6241,22,1991
5709,22,1978
1531,10,1977
8912,12,2018
3366,8,1996
8185,2,1983
7524,13,2006
7784,11,1999
1456,9,2003
8878,16,1994
3698,17,2012
4864,8,1979
4647,2,1979
4959,2,1984
5016,6,1981
6959,12,2013
6149,17,2002
485,21,2004
9831,22,2014
5406,16,2005
4191,9,1971
6718,11,1971
1761,6,1978
362,15,1994
2739,7,1986
5290,16,2000
1778,13,1980
1033,17,1991
2572,1,2012
2746,5,1971
9164,4,2009
426,15,1989
7269,7,1976
8846,21,1982
7732,1,1984
3613,12,2014
2088,21,1999
8921,10,1985
4968,14,2004
2579,13,1971
3984,13,1989
2836,2,1971
8746,19,1988
1484,17,2009
7180,24,1987
779,20,1971
4215,17,1985
4765,12,2007
5726,6,1971
2532,2,2008
4616,19,2012
1993,8,1999
3218,12,2002
4120,20,1993
5070,13,1997
9326,24,1996
9483,10,1999
7051,4,1987
65,9,1977
1282,11,2001
5095,2,2018
2854,22,2013
5031,20,1972
1869,24,1978
8943,11,2003
8553,22,1998
1159,20,1995
8493,10,1991
1814,24,1974
6331,9,1971
3117,17,1996
2718,2,2011
5755,7,1999
6981,19,1997
8147,14,1974
3952,19,1986
354,10,2013
2575,25,2002
6836,10,1973
6576,14,2009
6929,3,2019
3935,23,2001
7538,15,2014
2874,10,1993
632,11,1991
605,12,2003
804,8,1985
7074,11,2010
7027,21,2009
6657,7,1984
1883,23,1996
9363,10,2019
7150,8,2010
4137,12,1992
5420,9,1996
7419,12,2014
1132,2,1999
1566,22,2002
7873,9,1974
7051,1,2007
6140,2,1999
8593,7,2006
7089,9,1971
6682,5,2016
8240,17,1973
8249,5,1999
6214,16,1975
2086,15,2010
2693,4,2011
7943,8,1991
4179,25,1973
6207,4,1978
802,3,1977
6604,7,1977
6858,4,1971
5700,19,1998
7068,15,2015
1569,19,1995
8278,9,2015
7863,7,1983
8521,17,1987
8467,19,2001
4077,15,1973
2242,13,1982
416,8,1986
5464,13,2007
6077,25,2007
5622,22,1992
1264,18,2018
29,12,2018
3700,17,1980
8995,17,2012
9620,12,1987
6106,11,1975
5813,2,2008
735,4,2014
1943,11,2012
7542,13,1983
6826,25,1997
340,13,1986
4435,5,1985
4092,7,1981
6846,4,2004
8521,24,1972
5072,3,1983
2715,5,1987
452,21,2004
4651,8,1983
3867,21,1975
7826,2,2001
498,1,1995
394,12,1978
7805,9,2006
7071,9,1992
5096,23,2017
6406,8,2014
9573,3,1989
3102,5,2012
8958,22,1979
8868,7,2014
4494,22,1978
9654,12,2006
2730,6,2018
6111,12,2018
5786,6,2017
9451,12,2015
1741,19,1974
5269,8,2004
2102,6,2011
5588,9,1984
6638,3,1975
7598,18,1981
6086,22,2003
1713,9,2020
6694,9,2014
7319,12,2012
2981,10,1994
493,3,2000
7712,8,2001
1495,2,1993
9384,19,1978
2937,20,2008
5573,5,2000
2642,7,2011
9628,11,2016
4610,6,2007
6409,2,2002
7961,25,1982
4340,1,2002
1591,25,1998
7228,9,1976
1689,12,1997
8510,21,1971
1033,7,2017
1464,13,2019
5780,11,1983
4088,21,1974
3497,13,1987
9083,8,1974
4683,15,1980
9812,6,1982
7786,19,1994
8083,3,1972
8198,1,2003
2285,4,1972
9302,25,2009
36,18,1987
173,20,2003
6888,9,2012
5449,22,1997
6762,9,2020
6945,15,2008
6081,15,2000
1887,4,2003
6031,23,1991
2799,2,2020
6680,12,1988
6597,9,1984
2699,1,2003
6411,23,2003
2317,9,1985
2566,2,2016
4374,19,1993
6566,21,1984
3810,12,2005
8432,3,2013
7161,4,1983
5666,8,1974
8357,10,1998
3376,24,1990
9739,19,1987
7935,7,2000
9998,21,2020
9621,19,2017
7821,9,2020
2676,10,2000
4686,2,2002
6371,17,2003
9365,21,2005
4236,25,1998
9102,4,1971
9739,10,1970
10000,24,1999
7440,14,2010
8341,1,1997
8924,6,1998
1560,10,1984
6346,13,1995
2000,15,1997
3307,19,1980
3100,1,1977
3376,15,1988
5976,21,2003
1185,17,2013
7055,21,1978
3465,20,2007
2226,22,1982
282,13,2002
890,11,1990
1304,14,1974
7697,3,2009
2636,9,1989
8530,17,1976
4157,18,1985
2596,3,2009
8216,18,1992
1078,11,2005
813,23,2015
1603,24,1998
7804,2,1978
398,13,1994
6562,12,2001
6683,22,1979
9411,20,2006
1818,24,1977
3922,18,1996
5434,19,1999
5921,2,1986
4649,2,2012
9538,22,1974
8377,12,2011
7747,18,2016
1785,15,1991
6802,8,1986
842,25,2005
254,12,1984
8654,17,1973
6180,21,2020
2370,19,1982
4250,1,1991
3265,7,1987
5021,4,2010
4154,12,2003
6783,20,1996
2387,1,2017
2602,8,2018
1771,14,1989
4639,18,1976
8285,11,1974
367,25,1995
1316,11,1977
9683,17,1977
5636,9,2008
1382,25,1999
7509,6,2020
7720,11,1978
9789,12,1994
9446,15,2000
1015,8,1975
3584,19,1975
3158,14,2018
6236,9,1973
1106,25,1972
9836,23,2019
7727,5,2014
1012,24,1976
4444,4,1982
9933,6,2002
8794,14,1987
460,6,1979
7103,22,2002
1057,4,1998
1160,2,2013
3845,13,1983
1897,9,1978
9736,12,1978
440,19,2008
2053,16,2018
7351,8,1986
8588,15,1997
6110,9,2018
2030,5,1976
9241,11,2004
6215,23,2018
9280,19,2002
9222,11,1971
5705,22,2005
7308,25,2015
9941,23,2013
6256,8,2004
2596,2,1979
125,24,2006
7792,24,1973
5621,20,2006
2051,3,2003
9630,2,1989
5291,21,1972
6040,10,2015
6015,15,2000
1987,23,1979
6219,2,1978
9378,15,2014
1788,13,1984
4176,22,2010
2631,2,2001
1457,4,2004
4159,3,2006
6199,3,1979
3080,10,1992
6499,15,2015
5232,11,2016
4303,7,2011
3002,4,1991
4464,20,1999
4101,6,2019
2605,3,2015
3570,18,2013
8733,16,2001
3959,9,1987
6813,16,2009
673,19,1981
8940,15,1987
5804,12,2019
933,22,1979
5270,20,1978
4143,25,1990
3696,17,1984
744,24,1976
5113,17,2003
6193,19,1980
4337,14,2012
5754,1,2002
2163,11,1972
6390,25,1983
4033,11,2010
788,1,1995
6303,12,1989
8699,2,1980
1663,17,1998
8406,5,1997
8911,7,2012
1186,16,1984
4713,19,2015
1112,5,2011
6742,4,2011
9824,1,1983
4589,13,1996
3666,17,1986
3413,19,2013
9888,21,1995
4603,1,2008
6517,12,2002
1643,13,2006
4253,7,1985
3220,21,1977
3148,10,2002
6884,15,2000
5738,8,1971
7562,20,1985
6941,11,1992
7040,17,2004
6115,4,2006
901,4,1993
4957,2,1998
780,17,2011
2460,22,2015
9592,10,2016
5096,5,2008
1532,17,1987
1007,16,2001
7261,17,2011
1642,17,1996
4943,23,2015
3186,17,1981
1327,4,1981
8344,22,1978
2713,24,1996
4116,1,1989
7243,9,2007
6215,20,2019
3590,12,2005
9603,10,1994
640,8,1993
4662,14,1997
3412,12,1972
7904,6,2018
8416,24,2011
9029,19,2018
2591,16,1999
9783,4,2015
3548,10,1975
6697,8,2017
3686,1,2005
367,21,1997
4778,9,2013
6344,11,2006
6739,10,2008
5973,25,1993
8503,17,2006
3509,24,1973
4683,18,1988
5509,5,2020
9667,2,1987
843,8,1996
8880,16,2004
8959,12,1997
2339,5,1987
2828,3,1980
1765,11,1999
8665,20,1991
9945,3,1980
1570,16,1999
5862,23,1996
5371,8,1981
8347,6,1985
3420,15,1985
1398,9,1974
3806,14,2017
9711,3,1990
5054,13,1972
4080,20,2009
7124,6,1991
9415,1,1994
312,17,1998
5178,24,1986
5868,25,2008
6527,12,2001
8631,18,1988
3377,11,2005
2540,14,2019
7965,7,1982
1981,16,1990
3289,10,1971
4912,20,2014
9901,5,2004
8491,10,1986
2544,15,2008
7460,22,2016
3125,8,2012
6521,22,1997
5728,8,1990
7035,5,1987
9977,22,2012
8268,20,1982
7769,23,2003
963,21,2012
8113,14,1970
7102,3,2003
9143,22,1981
6920,7,1993
6107,5,1999
575,18,1990
6466,23,2002
1331,15,2007
3710,23,1997
1110,6,2017
958,22,2005
3712,3,2013
7598,12,2004
234,20,1993
1730,8,2016
7509,14,2015
780,6,1980
438,18,1997
8531,18,2011
3197,17,1984
9128,23,1973
6953,9,1998
5844,3,2020
6805,6,2016
2852,8,1972
6308,20,2004
1258,23,2004
1222,12,1978
3626,18,2011
2341,18,2018
7811,1,1997
8355,22,1986
4381,12,1996
1143,16,1989
1417,14,1997
1659,1,1988
5063,6,2013
4827,9,1988
8010,1,1983
737,25,2008
8293,10,2013
913,9,2013
3630,25,2010
8894,15,2005
359,17,2018
3530,18,2006
6912,23,2003
8042,18,2002
4916,14,2017
7958,20,2010
8507,21,2016
4894,21,2019
353,24,1986
8294,20,1999
6424,19,2004
1553,4,1971
4581,9,1983
5494,23,2009
9554,21,1977
9665,20,1996
516,14,1986
447,1,2019
3020,7,2004
626,23,2004
4615,15,1998
3120,10,2009
477,12,1990
5703,19,1971
3405,17,1972
9139,4,1971
170,25,1974
9923,20,1972
4330,5,1970
3652,10,2005
958,8,1998
6152,14,2013
9392,6,2018
9582,18,1986
9227,2,1998
5395,21,2017
3950,24,1987
2443,11,1981
6159,24,1971
4970,22,1977
1835,19,1987
6636,8,1985
8552,3,2016
3579,19,2007
5940,19,1986
1801,3,2014
7936,24,1971
1651,7,1987
8668,25,2015
374,3,1971
782,17,1982
1027,16,1979
7919,8,1986
6879,1,1988
8954,13,1978
3994,12,1977
2158,1,2004
865,10,2014
7214,7,1991
5489,17,1992
7462,19,2012
6779,22,2006
6873,10,1986
1909,14,1980
7752,21,1972
2166,8,2006
6885,5,1991
4063,9,2018
8262,11,2008
7460,17,2002
3276,2,1992
2115,8,2003
8126,20,1978
8703,12,2010
7711,4,1984
2880,5,1992
8638,25,1987
5359,12,1980
248,4,1982
5258,7,1997
604,5,1984
7602,2,1972
7868,15,2001
5693,20,1984
5814,14,2007
2948,25,2011
366,7,1997
3440,9,2010
4891,24,1987
3963,15,2008
5655,15,2002
2607,2,1984
3537,23,2011
8673,24,1977
9848,14,1992
9196,12,2003
2968,10,1990
7458,2,1982
9838,10,1993
8655,11,1972
5164,7,1971
5536,6,2004
3803,11,2000
4649,21,2011
3188,9,1989
2020,24,2008
926,4,2020
8151,13,2015
573,16,1973
7977,9,2004
5756,18,1971
2118,14,1971
2513,20,2002
9124,16,1971
9037,22,1999
849,8,2014
5271,11,2010
1539,4,1974
3761,13,1997
5836,12,1973
1216,17,1989
1636,1,1974
7168,20,1995
1231,4,1996
947,23,2015
8420,18,2000
8026,23,1992
6979,1,2009
4602,18,1975
1265,3,1977
4944,6,1999
969,7,1994
1617,18,1996
8000,6,2020
4158,13,2011
2282,7,1971
8026,15,1995
1481,4,2004
4618,20,1979
838,22,1981
5317,12,2009
6583,8,1977
2678,18,1996
8607,22,1976
5614,1,1987
3368,16,1975
9964,12,1987
684,23,2001
2615,6,2013
7720,9,1986
5771,16,2015
3423,18,1976
6160,25,2006
237,25,2009
6796,21,1984
1118,6,2003
3729,18,2012
3390,12,1985
5737,23,1982
9734,3,1985
7504,6,1990
1237,2,1977
9057,11,1992
7913,14,1987
9485,23,2015
4076,11,1999
4848,8,1973
9188,23,1980
8125,20,2018
141,19,1986
1691,21,1986
5851,10,2000
9021,16,1976
6016,3,2014
1765,18,1982
2434,14,2014
1850,17,2006
1184,18,2006
8963,19,2000
4998,5,2020
3012,19,1980
7516,15,1984
1513,6,1996
8329,21,2001
5425,24,2004
1436,24,1995
1283,13,1978
1705,10,2010
9755,18,1993
2006,14,1974
1239,6,1981
2395,24,1977
8292,1,2008
5477,21,1986
8777,3,1992
5999,19,1973
586,3,1975
9796,19,1973
263,25,1983
6095,20,1977
6661,21,2008
2138,18,1988
9353,6,1997
543,14,2006
4985,9,1990
5870,15,1989
2913,10,2008
866,10,1993
2274,14,1993
162,2,2012
1662,24,1993
8545,24,1985
5419,3,1994
8327,24,1974
1279,21,2013
6035,19,1972
1108,9,2019
7497,18,2020
4770,5,2014
1914,5,2007
1854,12,1979
2275,24,1994
9512,6,1974
2285,16,2009
4208,23,1997
4644,1,1970
5897,3,1995
3426,2,1993
824,20,2000
8178,12,1982
4651,1,1977
1565,6,2019
7105,18,1976
5205,11,1997
7862,8,1975
2486,8,1979
4389,19,2006
6335,21,1998
1739,9,2013
939,21,2014
6934,15,2005
8151,4,1974
6340,9,1991
7885,12,1972
1524,18,1981
4928,13,1979
7029,24,2006
4168,20,2020
9835,12,1991
4242,21,2007
4517,2,1990
3432,12,2000
6973,21,1972
2413,6,1992
3364,4,2004
8515,24,1980
2171,6,2001
3544,7,1987
8045,16,2005
3961,5,1997
7806,15,1986
3997,20,2003
5200,12,2008
7522,14,2005
7824,9,1993
3348,15,1985
1796,11,1992
5861,3,1982
8860,18,1998
1999,25,1991
7847,17,1992
42,6,1974
7315,10,1983
5047,19,2003
5049,7,2007
5769,10,1995
1753,18,1975
8620,9,2005
4922,13,2010
1110,12,1979
9140,11,1977
4364,4,1973
5219,5,2005
3728,22,1988
7856,11,1980
6870,3,2013
6285,3,2016
9364,20,1994
7131,23,1974
4192,22,2018
9291,23,2018
9111,10,1988
1288,12,1999
8743,6,2019
5536,3,2012
898,20,1990
6838,12,1989
8524,8,2010
3311,2,2003
3595,21,1989
4481,15,1977
282,12,1975
2476,2,1987
6268,23,1976
844,3,1977
3547,21,2002
5416,25,1991
2946,14,2016
8679,4,1989
284,25,1974
470,14,2007
2109,3,1972
905,12,1993
2600,22,1992
2835,3,1973
3458,4,1974
1241,5,1974
1804,10,2005
5536,20,2002
3724,4,2010
5308,25,1996
4346,12,1994
255,6,2006
3906,12,1998
8535,4,2007
5695,1,2001
3865,20,1984
606,16,1975
9503,4,2013
2256,7,1981
4797,19,1973
8832,11,1989
2540,12,1990
3075,11,2002
3097,4,1975
772,25,1971
6564,4,1972
7627,11,1991
7210,7,1991
5335,1,2001
4943,12,2003
6095,17,1998
4521,19,2008
4868,16,2013
7267,18,1995
5421,6,1972
4159,10,1986
9009,18,2007
2319,22,2015
255,12,1978
3414,15,1975
4286,5,1979
3091,11,2000
1418,10,1982
6752,1,2003
3516,9,1991
9190,10,1989
4525,3,2009
635,4,1972
5306,16,2018
3580,16,1981
7214,16,2012
6092,23,2011
787,2,2017
8066,7,2017
9761,15,1987
3649,1,1977
7019,8,1995
6538,14,2000
3640,19,2016
2719,12,1993
9271,2,1996
1056,1,2005
8267,11,1982
1045,1,1996
6497,17,2000
8349,21,1972
577,8,2010
3780,8,2020
1420,14,2003
2281,9,1992
8964,17,1996
2102,10,2017
3857,17,2004
1054,20,2012
5898,19,2000
842,17,2003
8516,1,1974
9525,1,2001
7573,10,1983
3656,25,2005
9371,12,2014
3432,15,2002
3607,22,2005
694,23,2015
1993,21,2010
759,4,2012
5322,11,2017
657,24,1979
6262,19,2010
7012,22,2007
5889,17,2007
3978,24,1991
7956,20,2018
4471,23,1986
7611,15,1981
9535,15,1990
2919,5,1987
7006,7,1973
9371,3,1988
2039,2,2007
7745,5,1979
6501,9,1998
61,5,2013
2223,21,2015
2241,12,1996
7653,13,2001
5923,10,2007
7995,3,1977
6694,17,2020
1594,14,1975
9546,9,1982
5741,4,1978
8052,16,1989
4255,8,2017
2183,15,1996
3946,8,1996
8717,3,2012
2859,24,2006
189,18,1988
3937,10,2019
5336,9,2007
2687,11,2004
4910,1,1987
8594,13,2020
3975,7,2009
9700,13,1999
9990,18,1973
2658,9,1996
5930,17,2012
1462,18,1984
9683,1,1998
2687,18,1975
1958,21,2002
2220,16,1997
8118,13,1996
9129,16,1997
7289,5,1994
7636,23,2008
2199,8,1971
5781,8,2008
2926,12,2003
1457,9,1979
1584,6,2003
4856,20,2020
8897,20,1972
3004,15,2013
8241,23,2019
4889,25,1980
2361,6,2009
3131,20,1990
1543,6,2004
3696,7,1984
5333,20,1976
7935,9,1978
1703,3,1972
8823,16,1997
9731,23,2010
1925,15,2014
8809,11,1975
3132,14,1992
9996,4,1977
7544,1,2008
3234,10,2017
8766,25,2004
4229,22,1971
1228,20,1979
6475,4,1971
5755,8,1987
5546,10,1979
6267,9,2010
7863,11,1982
4476,23,2000
8557,17,2017
9954,12,2018
9911,1,2005
6102,4,2005
7484,6,2014
521,4,1972
9724,20,2003
6161,14,1993
3695,11,1992
7689,23,1991
136,8,1990
9985,10,1994
1024,21,2018
833,16,1974
7820,10,2009
2902,18,1976
7353,16,2014
7330,7,1998
4141,8,1991
1576,22,2012
3243,20,2013
5457,19,2003
9880,4,2014
7834,2,1981
3338,6,1991
5918,16,2015
3391,16,1991
3986,9,1974
6855,15,1971
9003,8,2001
7965,3,2000
1730,10,2003
3966,11,1980
3418,21,2004
6308,25,2001
7902,22,2005
539,25,1978
1732,18,1975
8040,3,1972
5562,11,2002
444,3,2016
5924,19,1990
1106,23,1989
2515,12,1980
9121,20,2003
6250,1,2005
6429,10,2003
3223,25,1978
8693,4,1991
817,20,1974
1382,5,1990
4204,19,1973
9394,24,2007
1246,15,2001
8241,14,1985
8315,20,2014
5681,12,1977
3920,2,1984
2221,18,1995
4915,12,2013
6555,6,2013
5699,17,2009
9833,10,1971
9754,12,1991
9203,13,2010
7224,5,1996
1716,10,1979
3226,18,1987
7575,15,2011
8371,2,1993
1690,13,1984
8186,10,1985
8659,1,2011
3957,19,1992
5316,9,1988
8393,23,1993
3051,10,2018
2978,11,1983
9560,9,2013
1524,25,1972
8967,18,2007
3421,9,1999
6164,17,1987
3376,12,1995
6212,16,1986
4542,10,1990
9620,11,2007
9568,13,2003
3241,2,1987
863,1,1975
4793,3,1983
6202,23,2016
2360,20,2007
1215,25,1995
8204,13,2014
1638,9,2006
965,3,2003
8569,8,2008
6653,4,2018
433,18,2013
7782,23,2002
964,2,1992
7922,6,1981
3467,5,2017
3143,8,2007
566,2,1988
9920,23,2007
5408,8,1986
3630,2,2000
9808,1,1977
3901,2,1995
6280,9,1991
9274,2,2014
7565,12,1984
1934,14,1983
2188,12,1982
1075,6,1985
2082,2,2010
2299,12,2010
8124,4,2016
2218,14,2017
9561,5,2001
5992,15,2003
9613,3,2013
7034,3,1996
1865,15,1990
5817,6,1985
346,14,2018
4457,5,1987
4311,12,1978
409,13,2008
1860,12,1987
1838,24,2000
2726,18,2007
3115,19,1978
6447,19,1997
2912,9,1984
1670,25,2015
518,21,2009
8735,15,1990
2513,22,2001
2030,23,1974
1194,11,1973
8634,23,2000
4272,16,2003
9677,8,1987
6651,25,2014
831,17,1985
1452,5,1999
3377,25,1989
6124,12,2014
4564,25,1982
5314,13,1988
8987,25,1989
4614,24,2003
5834,24,1984
1501,11,1984
7980,24,1975
6733,8,1999
7312,12,1974
8777,17,1995
5937,18,1983
2211,11,2010
1137,7,1974
5694,22,2011
4962,9,2020
4981,24,1987
7201,2,2011
618,12,2014
1723,1,1971
6096,24,1972
9378,4,2005
5137,12,1976
5975,18,2002
3604,6,1990
1285,10,1973
9424,23,1988
3241,4,2007
9422,19,2001
2467,10,2003
1051,25,2007
7043,23,1979
5477,20,1979
5386,24,1985
7523,10,1994
7852,22,2005
3999,21,1985
7527,5,1989
9284,9,2019
7181,2,1976
3568,3,2018
6852,23,2001
8581,7,1990
2150,22,2001
9359,22,1987
6637,25,1980
2029,24,1993
9938,17,2012
8864,21,1997
598,3,1977
2392,13,1981
2217,18,1973
5964,16,1974
6712,22,2018
1433,1,1994
5531,7,1988
273,2,2008
4663,4,1988
6646,9,1986
4776,20,1977
7519,9,1986
4900,14,1984
3419,2,1991
6052,14,1998
8106,15,1980
5344,13,1983
2515,7,2011
7513,25,1986
140,22,1977
5971,13,1985
9649,23,2009
2145,4,1997
8620,10,2005
5630,5,1979
9975,20,2001
2812,11,1973
1931,12,2001
2601,24,2011
7927,19,1985
3216,18,1987
4655,22,1972
5241,7,1991
2761,21,2009
8909,13,2016
3089,10,1999
2739,6,1997
5873,15,1984
2618,5,2015
3346,5,1973
2483,8,1999
9317,1,2018
4692,4,2009
3563,20,1999
2853,5,1997
1234,13,1992
6726,25,1981
5335,21,1977
6027,20,1987
5635,9,2004
9412,12,1985
9536,16,2004
9167,20,1978
2649,8,1980
1084,3,2005
6766,7,1973
3600,12,1978
137,10,2018
8070,9,2007
8212,16,1996
3524,23,1997
3106,14,1989
9327,2,1996
6346,21,1978
8372,23,1994
8198,23,1971
5920,10,1980
8843,6,1984
350,2,2018
9001,15,2016
5256,12,1983
9288,21,1994
1578,8,1970
3123,15,1998
9728,10,1989
7877,22,2007
9480,19,1984
2869,25,1978
7397,19,1987
487,10,1993
9451,18,1972
6035,8,1988
7115,6,2006
4815,2,1990
2578,21,2000
5773,8,2011
9013,13,1997
5573,24,1986
8989,11,1995
9832,19,2016
8260,15,2014
8830,15,1996
7257,5,1996
1549,18,1977
2704,19,2020
823,16,1988
5935,22,1983
7988,21,1977
1413,13,2015
9523,6,1991
6136,17,1985
9623,11,2002
8580,1,1992
1144,10,1993
3268,15,1985
2981,25,2019
8514,2,2019
6015,8,2006
582,25,1987
6446,23,2011
9246,17,1984
1793,15,1986
6065,22,1972
743,20,1971
1876,7,2005
2131,6,1980
5813,17,1990
6357,4,1978
4968,10,2000
1427,2,1979
352,9,2018
4209,16,1976
4735,19,2018
7880,8,1998
2040,13,1999
8087,2,1986
4408,14,2017
3327,1,2016
5299,2,1999
9513,21,1993
7167,6,1992
1073,24,1974
2656,18,2006
3922,3,2003
5030,19,2013
5535,23,1971
3892,4,2000
1958,13,1992
8664,12,1981
3614,4,2018
8303,19,1974
7320,13,1995
9716,15,1985
3302,6,1985
3944,20,1998
2175,4,1991
4819,9,2018
3097,16,1977
7719,16,1977
2760,1,1973
6184,12,1977
7302,19,1971
5168,17,2003
5114,14,2005
4859,9,1983
6926,19,2001
1461,9,1985
8471,4,2017
7981,2,2009
6155,12,1991
4016,18,2020
2236,5,2016
8132,13,2007
8223,4,2018
1959,24,2012
8719,5,2000
8110,19,2011
3539,14,2005
2069,19,2015
8150,19,1971
9409,14,1972
2793,4,2012
3963,20,1992
5260,7,2005
5260,24,1974
15,6,1975
8534,3,1993
7919,24,1986
2648,20,1973
6465,18,1989
3410,12,1972
1566,15,1993
8017,5,2010
1517,13,1996
7786,5,2013
1912,25,1977
8830,2,2007
7566,24,1994
3374,9,1983
7441,5,1976
7518,15,1973
4262,9,2005
5510,15,2008
6030,10,1978
8912,22,2012
4588,13,2002
3815,6,2002
6000,19,2000
2911,23,1977
3469,15,2001
7411,4,1986
1199,4,2015
3145,13,1986
6977,3,2008
5971,19,1985
4880,18,1980
3868,1,1994
2273,10,1995
123,15,1978
8453,1,1977
6194,11,1996
3057,12,1987
4129,7,1996
9431,10,2007
2992,20,2002
2475,20,2019
5154,20,1982
9323,25,2006
3884,22,1976
160,8,1971
8796,16,2008
4284,17,1998
2641,24,1988
6060,11,1990
7298,14,1986
5398,10,1991
2828,8,1982
4985,17,1983
5939,1,2002
2366,22,2002
7424,12,1977
6654,17,2010
3474,20,1990
3443,4,1992
9630,10,1983
8254,11,1978
3823,25,2000
7375,20,1971
4524,13,1977
101,9,1983
4964,5,1989
2526,8,1981
4816,21,1983
7275,4,1998
185,2,1990
866,6,2001
7940,24,1986
1606,21,1984
740,3,1980
9084,5,1980
6780,11,2004
9380,13,1991
5658,11,2013
330,22,1981
7587,20,2003
9048,21,1996
9542,25,1979
470,21,1993
5735,21,1971
5166,7,2004
9073,6,2014
6211,25,2004
2799,12,1976
1265,8,2010
1027,14,1990
7227,8,1989
4251,13,1992
1346,6,2012
3547,13,1973
1771,20,1976
3868,4,1970
1918,10,1975
771,1,2003
2574,3,2018
1862,18,1972
1499,23,2000
1688,13,2003
1671,22,1990
2546,3,1982
4869,11,2010
6220,4,1987
4458,21,1992
9408,7,2012
5423,12,2009
5962,6,1972
367,23,1974
6238,12,1994
3779,11,2016
2427,23,1976
6482,20,2001
4908,5,2002
5596,24,2000
5983,16,1997
1520,4,2020
397,8,1996
7761,11,1981
3112,16,1993
8155,7,1999
3060,12,2013
9618,16,1997
9669,6,1982
3396,22,1980
4448,2,2008
5284,15,1987
5787,7,1990
8965,8,1973
6512,22,2012
4744,1,1999
1547,6,1984
1717,16,1980
7112,10,1973
9345,13,2008
1070,25,1992
269,1,1999
7544,20,2004
1358,4,1980
2618,17,2002
6361,10,2006
920,19,1983
7964,2,2013
2650,22,2004
5353,4,2018
9024,1,1978
8694,21,2004
1343,16,2002
5095,23,2009
4061,22,1997
1076,11,2002
6917,8,1985
3311,5,1984
7296,4,2008
408,8,1999
8935,5,1989
1795,20,1999
5198,24,1972
8872,24,2009
50,10,1996
2804,25,2008
8702,24,2002
8851,9,1977
1783,22,2018
5140,24,2014
1999,19,2015
1651,1,1976
1274,6,1990
6505,2,1988
8611,24,2004
